id,sender_phone,is_business,spam_report_count,about_text,is_verified_biz,body,spoofed_sender,label
safe-78620,9.230546755,0.0,5.0,At work,0.0,Did you finish the report?,none,safe
safe-84727,9.230859151,1.0,1.0,In a meeting,0.0,Got the groceries.,none,safe
safe-58181,9.230410854,0.0,2.0,At the gym,1.0,Got the groceries.,none,safe
safe-84192,9.230509492,0.0,4.0,Only urgent calls,1.0,Take care!,none,safe
safe-66448,9.23030319,1.0,1.0,At the gym,0.0,See you soon!,none,safe
safe-79321,9.230925297,1.0,5.0,Sleeping,0.0,Can you call me?,none,safe
safe-16839,9.230892847,1.0,3.0,In a meeting,0.0,Did you finish the report?,none,safe
safe-16190,9.230506353,0.0,2.0,In a meeting,0.0,Dinner tonight?,none,safe
safe-51411,9.230690799,0.0,3.0,Only urgent calls,0.0,Can you call me?,none,safe
safe-81277,9.230635767,0.0,2.0,At work,0.0,Happy birthday!,none,safe
safe-67643,9.230412636,1.0,5.0,Sleeping,0.0,Are we still on for tomorrow?,none,safe
safe-29246,9.230834065,0.0,3.0,At the gym,1.0,Happy birthday!,none,safe
safe-13383,9.230143061,0.0,4.0,Only urgent calls,0.0,Take care!,none,safe
safe-70962,9.230301919,0.0,0.0,Available,0.0,Meeting is at 5 PM.,none,safe
safe-18016,9.230984411,1.0,0.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-35509,9.230566545,0.0,1.0,Sleeping,0.0,Can you call me?,none,safe
safe-86319,9.230252181,0.0,1.0,Only urgent calls,0.0,See you soon!,none,safe
safe-17339,9.230310326,0.0,1.0,Available,0.0,"Hey, how are you?",none,safe
safe-14587,9.230901505,0.0,4.0,At work,1.0,Got the groceries.,none,safe
safe-65376,9.230685124,0.0,4.0,Available,0.0,Got the groceries.,none,safe
safe-49540,9.230340412,0.0,4.0,Only urgent calls,0.0,Take care!,none,safe
safe-33447,9.230990472,1.0,5.0,In a meeting,0.0,Can you call me?,none,safe
safe-78959,9.23030413,1.0,2.0,In a meeting,0.0,Are we still on for tomorrow?,none,safe
safe-15162,9.230103959,0.0,3.0,At work,0.0,Got the groceries.,none,safe
safe-40892,9.230254268,1.0,3.0,At the gym,1.0,"Hey, how are you?",none,safe
safe-13294,9.230699601,0.0,0.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-91451,9.230737287,0.0,0.0,At work,0.0,"Hey, how are you?",none,safe
safe-16635,9.230798845,1.0,4.0,Only urgent calls,0.0,Thanks for the update!,none,safe
safe-61868,9.230572098,1.0,3.0,At work,0.0,Thanks for the update!,none,safe
safe-76155,9.23035913,0.0,2.0,Only urgent calls,0.0,Thanks for the update!,none,safe
safe-39471,9.230694523,1.0,1.0,At the gym,1.0,Meeting is at 5 PM.,none,safe
safe-41411,9.230790552,0.0,2.0,At work,0.0,See you at the office.,none,safe
safe-38764,9.230670385,0.0,1.0,Only urgent calls,1.0,See you at the office.,none,safe
safe-69141,9.230396229,0.0,0.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-23211,9.230664423,0.0,2.0,Sleeping,0.0,Dinner tonight?,none,safe
safe-82392,9.230440324,1.0,0.0,At work,0.0,Meeting is at 5 PM.,none,safe
safe-47137,9.230948085,1.0,4.0,At the gym,1.0,Dinner tonight?,none,safe
safe-38534,9.230800672,0.0,2.0,Available,1.0,Got the groceries.,none,safe
safe-12355,9.230887234,0.0,0.0,At work,0.0,Got the groceries.,none,safe
safe-51985,9.230470348,0.0,0.0,At the gym,0.0,Thanks for the update!,none,safe
safe-38606,9.230283115,1.0,1.0,Only urgent calls,0.0,See you soon!,none,safe
safe-46339,9.230292641,0.0,3.0,Busy,0.0,Got the groceries.,none,safe
safe-26129,9.230190095,0.0,5.0,Busy,0.0,Got the groceries.,none,safe
safe-99067,9.230594448,0.0,5.0,Sleeping,0.0,"Hey, how are you?",none,safe
safe-21206,9.230701541,0.0,4.0,At work,0.0,See you soon!,none,safe
safe-66766,9.230157379,1.0,0.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-48683,9.230459434,0.0,1.0,Busy,0.0,Got the groceries.,none,safe
safe-77273,9.230520754,0.0,1.0,Sleeping,1.0,Can you call me?,none,safe
safe-28068,9.23098407,0.0,4.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-26346,9.230801327,0.0,0.0,Available,1.0,Got the groceries.,none,safe
safe-35786,9.230971552,0.0,5.0,Only urgent calls,0.0,Dinner tonight?,none,safe
safe-79288,9.230771207,0.0,0.0,Busy,1.0,Got the groceries.,none,safe
safe-44722,9.23047169,0.0,4.0,Available,1.0,See you soon!,none,safe
safe-95959,9.23074507,1.0,1.0,In a meeting,0.0,See you at the office.,none,safe
safe-54083,9.230159954,0.0,1.0,In a meeting,0.0,Did you finish the report?,none,safe
safe-89304,9.230595919,1.0,1.0,At work,0.0,"Hey, how are you?",none,safe
safe-44933,9.230175305,1.0,0.0,In a meeting,1.0,Meeting is at 5 PM.,none,safe
safe-42761,9.23089662,1.0,3.0,At work,0.0,See you soon!,none,safe
safe-56453,9.230958743,1.0,1.0,At work,0.0,Got the groceries.,none,safe
safe-16778,9.230737913,0.0,0.0,Busy,0.0,Got the groceries.,none,safe
safe-78136,9.23058334,1.0,1.0,Sleeping,0.0,Thanks for the update!,none,safe
safe-30592,9.230631893,0.0,2.0,In a meeting,1.0,Are we still on for tomorrow?,none,safe
safe-82980,9.230693008,0.0,1.0,At work,0.0,Meeting is at 5 PM.,none,safe
safe-49838,9.230339678,0.0,1.0,Busy,0.0,Dinner tonight?,none,safe
safe-39853,9.230361405,0.0,3.0,At the gym,0.0,Meeting is at 5 PM.,none,safe
safe-70644,9.230617111,1.0,2.0,Busy,1.0,Can you call me?,none,safe
safe-71511,9.230349194,0.0,4.0,Available,0.0,Got the groceries.,none,safe
safe-76040,9.230887585,0.0,5.0,Only urgent calls,1.0,See you soon!,none,safe
safe-45131,9.230850146,0.0,0.0,Available,0.0,Meeting is at 5 PM.,none,safe
safe-41554,9.230130844,1.0,0.0,Only urgent calls,0.0,Take care!,none,safe
safe-71461,9.230459513,1.0,0.0,Sleeping,0.0,Can you call me?,none,safe
safe-83184,9.230874709,0.0,4.0,Sleeping,0.0,Are we still on for tomorrow?,none,safe
safe-14974,9.23018019,1.0,4.0,Sleeping,0.0,See you at the office.,none,safe
safe-21233,9.230297861,0.0,4.0,Busy,1.0,Meeting is at 5 PM.,none,safe
safe-56192,9.230210093,0.0,1.0,Available,0.0,Meeting is at 5 PM.,none,safe
safe-74085,9.23066262,0.0,0.0,At work,0.0,"Hey, how are you?",none,safe
safe-56214,9.230653489,1.0,1.0,At the gym,0.0,Can you call me?,none,safe
safe-64554,9.23081123,0.0,2.0,Only urgent calls,0.0,Got the groceries.,none,safe
safe-25415,9.230489704,1.0,3.0,At work,0.0,Happy birthday!,none,safe
safe-42723,9.230897773,0.0,5.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-65660,9.230173466,0.0,3.0,Busy,0.0,Are we still on for tomorrow?,none,safe
safe-52206,9.23018152,0.0,0.0,Sleeping,0.0,See you at the office.,none,safe
safe-60475,9.230860833,0.0,1.0,Sleeping,0.0,Are we still on for tomorrow?,none,safe
safe-73515,9.230954531,1.0,1.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-50460,9.230789063,0.0,3.0,At work,0.0,Meeting is at 5 PM.,none,safe
safe-44486,9.230154112,0.0,3.0,Available,0.0,Did you finish the report?,none,safe
safe-21983,9.230148354,0.0,4.0,At the gym,1.0,Take care!,none,safe
safe-94042,9.230630032,0.0,3.0,Available,0.0,Thanks for the update!,none,safe
safe-15479,9.230942309,0.0,5.0,At the gym,0.0,Are we still on for tomorrow?,none,safe
safe-97880,9.230155988,0.0,0.0,At the gym,1.0,Are we still on for tomorrow?,none,safe
safe-15360,9.23064958,0.0,3.0,In a meeting,1.0,Take care!,none,safe
safe-49710,9.230922411,0.0,4.0,Only urgent calls,0.0,Take care!,none,safe
safe-71772,9.230135459,0.0,2.0,Sleeping,0.0,Take care!,none,safe
safe-79983,9.230181853,0.0,1.0,Only urgent calls,0.0,Meeting is at 5 PM.,none,safe
safe-83014,9.230727313,1.0,1.0,Available,0.0,Got the groceries.,none,safe
safe-39084,9.230882128,0.0,3.0,In a meeting,0.0,Dinner tonight?,none,safe
safe-55376,9.230697213,0.0,1.0,In a meeting,1.0,See you soon!,none,safe
safe-57020,9.230938569,1.0,2.0,Sleeping,0.0,Meeting is at 5 PM.,none,safe
safe-10929,9.230559871,0.0,0.0,Busy,0.0,Did you finish the report?,none,safe
safe-64961,9.230409607,1.0,4.0,Available,0.0,Take care!,none,safe
safe-20924,9.230577321,1.0,2.0,Available,0.0,Meeting is at 5 PM.,none,safe
safe-46713,9.230995321,0.0,0.0,Sleeping,0.0,Got the groceries.,none,safe
safe-89149,9.230783939,0.0,4.0,Only urgent calls,0.0,See you soon!,none,safe
safe-76824,9.230246514,1.0,3.0,At the gym,0.0,Can you call me?,none,safe
safe-70450,9.230812005,0.0,5.0,Available,0.0,Thanks for the update!,none,safe
safe-57235,9.23019745,0.0,5.0,Only urgent calls,0.0,Happy birthday!,none,safe
safe-39153,9.230405975,1.0,0.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-96682,9.230425954,1.0,3.0,Available,0.0,Got the groceries.,none,safe
safe-20312,9.230697352,1.0,2.0,Available,1.0,See you at the office.,none,safe
safe-13298,9.230172709,0.0,2.0,At work,0.0,See you soon!,none,safe
safe-85945,9.230920703,0.0,3.0,At work,1.0,See you at the office.,none,safe
safe-14281,9.230174107,1.0,4.0,Sleeping,0.0,Happy birthday!,none,safe
safe-74889,9.230648123,0.0,3.0,Available,0.0,Got the groceries.,none,safe
safe-99532,9.230678869,0.0,2.0,In a meeting,0.0,Thanks for the update!,none,safe
safe-46499,9.230732279,1.0,1.0,At the gym,1.0,Got the groceries.,none,safe
safe-59537,9.230760672,0.0,4.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-78927,9.230938042,1.0,5.0,At the gym,0.0,Take care!,none,safe
safe-44881,9.230273453,0.0,4.0,At the gym,1.0,Got the groceries.,none,safe
safe-71171,9.23065019,1.0,5.0,Busy,0.0,"Hey, how are you?",none,safe
safe-53382,9.230897307,0.0,2.0,Sleeping,0.0,Can you call me?,none,safe
safe-13122,9.230230088,1.0,4.0,Available,0.0,"Hey, how are you?",none,safe
safe-53529,9.2303021,1.0,3.0,Only urgent calls,0.0,Meeting is at 5 PM.,none,safe
safe-80282,9.230105906,0.0,1.0,At work,0.0,See you soon!,none,safe
safe-37557,9.230920208,1.0,3.0,Available,0.0,See you at the office.,none,safe
safe-94900,9.230562075,1.0,0.0,At work,1.0,"Hey, how are you?",none,safe
safe-76632,9.230504073,0.0,3.0,Only urgent calls,0.0,Happy birthday!,none,safe
safe-29282,9.230777144,1.0,0.0,At the gym,0.0,See you at the office.,none,safe
safe-58712,9.230290699,0.0,2.0,Only urgent calls,0.0,Meeting is at 5 PM.,none,safe
safe-47573,9.23033611,0.0,1.0,Sleeping,0.0,Meeting is at 5 PM.,none,safe
safe-47567,9.230855168,1.0,5.0,Available,0.0,Did you finish the report?,none,safe
safe-37028,9.230785447,0.0,2.0,Busy,0.0,Meeting is at 5 PM.,none,safe
safe-35350,9.23010248,1.0,3.0,In a meeting,0.0,Dinner tonight?,none,safe
safe-80819,9.230155886,1.0,1.0,Only urgent calls,0.0,See you soon!,none,safe
safe-58367,9.230884422,1.0,2.0,Only urgent calls,0.0,Happy birthday!,none,safe
safe-34768,9.230194081,1.0,1.0,Sleeping,1.0,Meeting is at 5 PM.,none,safe
safe-63129,9.23030969,0.0,2.0,Sleeping,1.0,Are we still on for tomorrow?,none,safe
safe-51852,9.230324039,0.0,5.0,In a meeting,0.0,Take care!,none,safe
safe-16764,9.230473929,0.0,2.0,Sleeping,0.0,See you at the office.,none,safe
safe-28916,9.230300001,1.0,2.0,Only urgent calls,0.0,Happy birthday!,none,safe
safe-71207,9.230542849,1.0,4.0,In a meeting,0.0,Are we still on for tomorrow?,none,safe
safe-40071,9.230407534,0.0,0.0,Sleeping,0.0,Happy birthday!,none,safe
safe-12532,9.230899148,0.0,1.0,Only urgent calls,1.0,See you at the office.,none,safe
safe-48514,9.230297141,1.0,5.0,Available,1.0,Take care!,none,safe
safe-70447,9.230313451,0.0,5.0,Sleeping,1.0,Got the groceries.,none,safe
safe-83319,9.230703225,0.0,0.0,At work,0.0,Happy birthday!,none,safe
safe-91581,9.230702661,0.0,3.0,At the gym,0.0,See you at the office.,none,safe
safe-37734,9.23037422,0.0,5.0,At the gym,0.0,Happy birthday!,none,safe
safe-59307,9.230870019,1.0,5.0,Busy,0.0,Are we still on for tomorrow?,none,safe
safe-41225,9.230515099,1.0,3.0,At work,1.0,Dinner tonight?,none,safe
safe-78642,9.230465422,0.0,0.0,In a meeting,0.0,Meeting is at 5 PM.,none,safe
safe-57573,9.230334771,0.0,4.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-41999,9.230621997,1.0,4.0,In a meeting,0.0,Happy birthday!,none,safe
safe-16229,9.230847291,0.0,0.0,In a meeting,0.0,Got the groceries.,none,safe
safe-61795,9.230267856,1.0,5.0,Only urgent calls,1.0,Can you call me?,none,safe
safe-21268,9.230518368,0.0,5.0,Available,0.0,Dinner tonight?,none,safe
safe-99689,9.230590312,1.0,3.0,Busy,1.0,Are we still on for tomorrow?,none,safe
safe-43239,9.230323621,0.0,3.0,Busy,0.0,See you soon!,none,safe
safe-29097,9.23035533,0.0,0.0,At the gym,0.0,Happy birthday!,none,safe
safe-62047,9.230544168,0.0,2.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-69136,9.230234966,0.0,0.0,Available,1.0,Take care!,none,safe
safe-85273,9.230355973,0.0,2.0,At the gym,0.0,Got the groceries.,none,safe
safe-33707,9.23074425,0.0,3.0,Sleeping,1.0,Take care!,none,safe
safe-34745,9.230278401,0.0,0.0,Only urgent calls,0.0,Are we still on for tomorrow?,none,safe
safe-14224,9.230214071,0.0,5.0,In a meeting,0.0,See you at the office.,none,safe
safe-13445,9.230423464,1.0,1.0,In a meeting,0.0,See you soon!,none,safe
safe-36924,9.230339343,0.0,4.0,Sleeping,1.0,Can you call me?,none,safe
safe-27637,9.230342298,1.0,0.0,Busy,1.0,Thanks for the update!,none,safe
safe-24529,9.230276214,0.0,1.0,Sleeping,0.0,Thanks for the update!,none,safe
safe-34049,9.230614238,0.0,0.0,Busy,0.0,Did you finish the report?,none,safe
safe-22289,9.23062307,0.0,1.0,In a meeting,0.0,Got the groceries.,none,safe
safe-68354,9.230430417,1.0,1.0,At the gym,0.0,See you at the office.,none,safe
safe-49236,9.230360342,1.0,5.0,Busy,0.0,Meeting is at 5 PM.,none,safe
safe-70562,9.230990056,0.0,3.0,At work,0.0,Dinner tonight?,none,safe
safe-24588,9.230693817,0.0,1.0,Sleeping,0.0,"Hey, how are you?",none,safe
safe-79253,9.230124797,0.0,4.0,Available,1.0,Meeting is at 5 PM.,none,safe
safe-42841,9.230276849,0.0,5.0,Sleeping,0.0,Happy birthday!,none,safe
safe-41854,9.230246477,1.0,2.0,At the gym,0.0,Got the groceries.,none,safe
safe-66626,9.230573111,1.0,0.0,In a meeting,0.0,Did you finish the report?,none,safe
safe-56511,9.23052275,0.0,0.0,At work,0.0,Take care!,none,safe
safe-67874,9.230335565,0.0,2.0,Busy,0.0,Take care!,none,safe
safe-94919,9.230589266,0.0,4.0,Busy,0.0,Got the groceries.,none,safe
safe-46462,9.230317824,1.0,4.0,In a meeting,0.0,Happy birthday!,none,safe
safe-23601,9.230679287,1.0,0.0,Busy,1.0,"Hey, how are you?",none,safe
safe-41837,9.230941515,0.0,2.0,Sleeping,0.0,Can you call me?,none,safe
safe-41052,9.230427364,0.0,5.0,Sleeping,0.0,See you at the office.,none,safe
safe-56328,9.230905088,1.0,4.0,In a meeting,1.0,See you at the office.,none,safe
safe-66910,9.23031512,0.0,5.0,In a meeting,0.0,Are we still on for tomorrow?,none,safe
safe-82108,9.230928768,0.0,4.0,At work,0.0,"Hey, how are you?",none,safe
safe-10480,9.230933289,0.0,1.0,Only urgent calls,0.0,"Hey, how are you?",none,safe
safe-77110,9.230704719,0.0,0.0,Busy,1.0,See you at the office.,none,safe
safe-84734,9.230662807,0.0,4.0,At the gym,0.0,Are we still on for tomorrow?,none,safe
safe-26845,9.230631389,0.0,0.0,At the gym,0.0,Got the groceries.,none,safe
safe-35110,9.230372015,1.0,3.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-10711,9.230715706,1.0,4.0,Busy,0.0,Got the groceries.,none,safe
safe-93686,9.230869558,0.0,1.0,Busy,0.0,Are we still on for tomorrow?,none,safe
safe-43640,9.23014685,0.0,1.0,Only urgent calls,0.0,Thanks for the update!,none,safe
safe-55444,9.230392549,0.0,2.0,Available,0.0,Did you finish the report?,none,safe
safe-18648,9.230734019,0.0,1.0,At the gym,0.0,Thanks for the update!,none,safe
safe-75737,9.230433412,1.0,4.0,Only urgent calls,0.0,"Hey, how are you?",none,safe
safe-18190,9.230977268,0.0,5.0,Only urgent calls,0.0,See you soon!,none,safe
safe-70285,9.230505115,0.0,2.0,At the gym,0.0,Did you finish the report?,none,safe
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
